cell_id,pseudotime,cluster_annotation
4752,24.7390348676995,regulatory T
4757,21.2760649340786,central memory T
4758,22.6990412516943,regulatory T
4764,25.4881290187067,regulatory T
4774,18.691290998872,cytotoxic T lymphocytes
4775,25.1135649337505,regulatory T
4776,23.8513127440172,regulatory T
4783,18.9126845929925,cytotoxic T lymphocytes
4784,18.3205554930318,cytotoxic T lymphocytes
4785,20.8796004158229,central memory T
4787,17.387473027172,effector memory T
4788,24.0060780637835,regulatory T
4791,24.178184753096,regulatory T
4793,19.3899247357051,cytotoxic T lymphocytes
4794,23.9896790359683,regulatory T
4797,24.3644341853154,regulatory T
4808,24.7390348676995,regulatory T
4812,25.1135649337505,regulatory T
4813,20.5714980451544,central memory T
4814,21.3887447251648,cytotoxic T lymphocytes
4815,24.7390348676995,regulatory T
4826,29.8070320197144,tissue-resident memory T
4832,24.8918846637814,regulatory T
4834,22.5863977621061,central memory T
4839,24.2836156448076,regulatory T
4859,27.6659224831927,proliferative CD4 T
