cell_id,branch_label
45371,cytotoxic T lymphocytes
45374,regulatory T
45380,central memory T
45384,cytotoxic T lymphocytes
45385,central memory T
45387,regulatory T
45390,regulatory T
45393,regulatory T
45395,central memory T
45400,regulatory T
45401,central memory T
45409,regulatory T
45419,central memory T
45428,regulatory T
45431,regulatory T
45446,regulatory T
45463,proliferative CD4 T
45471,cytotoxic T lymphocytes
45475,regulatory T
45497,regulatory T
45501,regulatory T
45515,regulatory T
45527,regulatory T
45533,cytotoxic T lymphocytes
45561,regulatory T
45567,central memory T
45574,central memory T
45607,regulatory T
45609,central memory T
45620,proliferative CD4 T
45624,proliferative CD4 T
45625,central memory T
45627,central memory T
45629,proliferative CD4 T
45634,regulatory T
45643,central memory T
45644,cytotoxic T lymphocytes
45649,cytotoxic T lymphocytes
45662,regulatory T
45664,regulatory T
45666,cytotoxic T lymphocytes
45668,regulatory T
45677,regulatory T
45684,central memory T
45689,proliferative CD4 T
45700,regulatory T
45702,central memory T
45706,central memory T
45713,regulatory T
45746,regulatory T
45754,regulatory T
45759,central memory T
45760,regulatory T
45782,regulatory T
45784,cytotoxic T lymphocytes
45790,regulatory T
45792,cytotoxic T lymphocytes
45803,central memory T
45810,cytotoxic T lymphocytes
45812,central memory T
45829,central memory T
45836,regulatory T
45837,cytotoxic T lymphocytes
45849,central memory T
45863,central memory T
45866,regulatory T
45873,proliferative CD4 T
45879,regulatory T
45890,proliferative CD4 T
45891,regulatory T
45894,regulatory T
45903,regulatory T
45910,cytotoxic T lymphocytes
45914,regulatory T
45919,regulatory T
45924,proliferative CD4 T
45937,cytotoxic T lymphocytes
45938,regulatory T
45939,regulatory T
45940,cytotoxic T lymphocytes
45944,regulatory T
45947,central memory T
45954,cytotoxic T lymphocytes
45959,tissue-resident memory T
45963,central memory T
45966,proliferative CD4 T
45969,cytotoxic T lymphocytes
45974,tissue-resident memory T
45976,cytotoxic T lymphocytes
45979,central memory T
45985,central memory T
45992,cytotoxic T lymphocytes
45993,cytotoxic T lymphocytes
45995,regulatory T
45999,cytotoxic T lymphocytes
46012,cytotoxic T lymphocytes
46015,cytotoxic T lymphocytes
46027,regulatory T
46032,central memory T
46037,regulatory T
46045,central memory T
46055,cytotoxic T lymphocytes
46061,regulatory T
46065,regulatory T
46077,regulatory T
46084,regulatory T
46088,regulatory T
46109,proliferative CD4 T
46114,cytotoxic T lymphocytes
46119,central memory T
46125,central memory T
46128,central memory T
46133,regulatory T
46143,proliferative CD4 T
46158,regulatory T
46166,regulatory T
46182,regulatory T
46183,central memory T
46193,proliferative CD4 T
46199,regulatory T
46205,proliferative CD4 T
46217,central memory T
46221,intermediate T
46232,regulatory T
46233,regulatory T
46237,cytotoxic T lymphocytes
46250,central memory T
46253,regulatory T
46256,regulatory T
46262,regulatory T
46267,central memory T
46270,cytotoxic T lymphocytes
46274,regulatory T
46277,regulatory T
46284,cytotoxic T lymphocytes
46291,regulatory T
46300,regulatory T
46303,proliferative CD4 T
46309,regulatory T
46312,cytotoxic T lymphocytes
46331,regulatory T
46332,cytotoxic T lymphocytes
46338,central memory T
46348,proliferative CD4 T
46352,regulatory T
46356,regulatory T
46363,regulatory T
46364,regulatory T
46370,cytotoxic T lymphocytes
46375,proliferative CD4 T
46378,regulatory T
46379,regulatory T
46392,naïve T
46393,naïve T
46394,cytotoxic T lymphocytes
46397,naïve T
46399,naïve T
46400,naïve T
46402,naïve T
46407,naïve T
46412,regulatory T
46413,naïve T
46414,naïve T
46415,cytotoxic T lymphocytes
46421,naïve T
46426,tissue-resident memory T
46435,naïve T
46437,regulatory T
46442,central memory T
46443,naïve T
46444,naïve T
46447,naïve T
46452,cytotoxic T lymphocytes
46453,naïve T
46459,naïve T
46462,naïve T
46463,naïve T
46464,naïve T
46470,naïve T
46471,naïve T
46473,cytotoxic T lymphocytes
46474,regulatory T
46477,naïve T
46486,cytotoxic T lymphocytes
46487,naïve T
46495,cytotoxic T lymphocytes
46502,intermediate T
46508,intermediate T
46509,regulatory T
46512,naïve T
46513,naïve T
46516,naïve T
46518,naïve T
46521,naïve T
46526,naïve T
46530,cytotoxic T lymphocytes
46531,intermediate T
46533,cytotoxic T lymphocytes
46536,naïve T
46537,cytotoxic T lymphocytes
46543,naïve T
46548,naïve T
46553,naïve T
46555,naïve T
46556,naïve T
46558,naïve T
46559,naïve T
46562,cytotoxic T lymphocytes
46563,intermediate T
46564,proliferative CD4 T
46568,proliferative CD4 T
46571,naïve T
46574,regulatory T
46575,cytotoxic T lymphocytes
46579,naïve T
46580,intermediate T
46582,intermediate T
46583,naïve T
46585,naïve T
46590,proliferative CD4 T
46592,naïve T
46594,naïve T
46595,cytotoxic T lymphocytes
46597,cytotoxic T lymphocytes
46598,proliferative CD4 T
46599,cytotoxic T lymphocytes
46600,naïve T
46602,naïve T
46609,naïve T
46610,proliferative CD4 T
46613,naïve T
46614,naïve T
46616,naïve T
46617,naïve T
46618,regulatory T
46619,naïve T
46621,intermediate T
46622,naïve T
46626,naïve T
46627,naïve T
46628,regulatory T
46629,naïve T
46630,naïve T
46631,naïve T
46641,naïve T
46643,naïve T
46647,naïve T
46650,naïve T
46652,naïve T
46654,naïve T
46656,naïve T
46658,naïve T
46666,naïve T
46668,naïve T
46669,naïve T
46670,tissue-resident memory T
46672,naïve T
46678,cytotoxic T lymphocytes
46680,cytotoxic T lymphocytes
46683,intermediate T
46686,central memory T
46688,intermediate T
46691,naïve T
46692,proliferative CD4 T
46695,naïve T
46696,naïve T
46697,naïve T
46698,naïve T
46702,naïve T
46704,regulatory T
46705,tissue-resident memory T
46707,cytotoxic T lymphocytes
46708,naïve T
46709,cytotoxic T lymphocytes
46712,naïve T
46714,regulatory T
46715,naïve T
46719,naïve T
46721,naïve T
46724,naïve T
46728,proliferative CD4 T
46730,cytotoxic T lymphocytes
46732,cytotoxic T lymphocytes
46736,naïve T
46737,naïve T
46743,naïve T
46745,naïve T
46748,regulatory T
46751,cytotoxic T lymphocytes
46752,cytotoxic T lymphocytes
46753,naïve T
46755,intermediate T
46756,naïve T
46760,naïve T
46765,naïve T
46766,naïve T
46772,naïve T
46773,naïve T
46774,cytotoxic T lymphocytes
46778,naïve T
46779,naïve T
46780,naïve T
46785,naïve T
46786,naïve T
46788,cytotoxic T lymphocytes
46789,naïve T
46794,proliferative CD4 T
46797,naïve T
46798,naïve T
46800,naïve T
46806,cytotoxic T lymphocytes
46811,intermediate T
46814,cytotoxic T lymphocytes
46818,naïve T
46820,naïve T
46821,naïve T
46823,tissue-resident memory T
46825,naïve T
46826,proliferative CD4 T
46828,effector memory T
46834,naïve T
46837,naïve T
46839,cytotoxic T lymphocytes
46840,naïve T
46843,naïve T
46851,cytotoxic T lymphocytes
46852,regulatory T
46856,naïve T
46860,naïve T
46863,naïve T
46868,cytotoxic T lymphocytes
46876,central memory T
46879,tissue-resident memory T
46881,tissue-resident memory T
46882,naïve T
46884,regulatory T
46885,naïve T
46886,regulatory T
46892,tissue-resident memory T
46898,intermediate T
46902,naïve T
46904,regulatory T
46909,regulatory T
46911,tissue-resident memory T
46918,naïve T
46919,cytotoxic T lymphocytes
46922,cytotoxic T lymphocytes
46926,naïve T
46933,naïve T
46938,cytotoxic T lymphocytes
46941,naïve T
46943,naïve T
46947,intermediate T
46948,naïve T
46951,cytotoxic T lymphocytes
46952,regulatory T
46953,tissue-resident memory T
46954,naïve T
46958,naïve T
46959,naïve T
46961,regulatory T
46966,naïve T
46969,regulatory T
46970,naïve T
46973,proliferative CD4 T
46974,cytotoxic T lymphocytes
46979,naïve T
46985,naïve T
46989,naïve T
46991,naïve T
46992,naïve T
46999,naïve T
47006,cytotoxic T lymphocytes
47011,naïve T
47013,naïve T
47014,naïve T
47018,naïve T
47020,naïve T
47022,naïve T
47024,tissue-resident memory T
47025,naïve T
47028,naïve T
47030,naïve T
47032,intermediate T
47033,regulatory T
47035,cytotoxic T lymphocytes
47038,central memory T
47045,intermediate T
47048,naïve T
47053,naïve T
47055,tissue-resident memory T
47056,cytotoxic T lymphocytes
47059,proliferative CD4 T
47062,proliferative CD4 T
47069,cytotoxic T lymphocytes
47086,proliferative CD4 T
47087,naïve T
47091,cytotoxic T lymphocytes
47093,naïve T
47095,proliferative CD4 T
47098,cytotoxic T lymphocytes
47103,intermediate T
47104,naïve T
47107,naïve T
47108,central memory T
47109,intermediate T
47110,naïve T
47115,cytotoxic T lymphocytes
47116,naïve T
47117,naïve T
47119,naïve T
47121,naïve T
47122,regulatory T
47123,naïve T
47131,naïve T
47135,cytotoxic T lymphocytes
47138,naïve T
47139,naïve T
47156,naïve T
47159,naïve T
47163,intermediate T
47166,naïve T
47170,proliferative CD4 T
47172,cytotoxic T lymphocytes
47174,intermediate T
47175,naïve T
47177,naïve T
47183,naïve T
47185,naïve T
47186,naïve T
47187,naïve T
47190,cytotoxic T lymphocytes
47192,naïve T
47195,regulatory T
47196,proliferative CD4 T
47200,naïve T
47204,naïve T
47206,naïve T
47208,naïve T
47212,naïve T
47213,intermediate T
47214,naïve T
47224,naïve T
47225,cytotoxic T lymphocytes
47229,naïve T
47239,naïve T
47240,naïve T
47242,cytotoxic T lymphocytes
47244,central memory T
47247,naïve T
47255,naïve T
47256,proliferative CD4 T
47257,naïve T
47258,regulatory T
47261,naïve T
47263,naïve T
47266,regulatory T
47270,proliferative CD4 T
47272,naïve T
47274,intermediate T
47275,cytotoxic T lymphocytes
47277,naïve T
47280,cytotoxic T lymphocytes
47281,naïve T
47283,naïve T
47286,naïve T
47288,intermediate T
47291,naïve T
47294,naïve T
47295,tissue-resident memory T
47296,naïve T
47298,naïve T
47300,naïve T
47302,naïve T
47303,naïve T
47304,naïve T
47305,naïve T
47309,regulatory T
47314,naïve T
47315,naïve T
47316,naïve T
47317,cytotoxic T lymphocytes
47323,central memory T
47324,naïve T
47325,intermediate T
47327,proliferative CD4 T
47329,naïve T
47331,regulatory T
47332,naïve T
47335,intermediate T
47336,naïve T
47337,naïve T
47340,effector memory T
47347,naïve T
47351,proliferative CD4 T
47353,naïve T
47356,naïve T
47358,intermediate T
47359,tissue-resident memory T
47360,naïve T
47363,naïve T
47374,regulatory T
47382,naïve T
47384,naïve T
47386,cytotoxic T lymphocytes
47389,proliferative CD4 T
47391,cytotoxic T lymphocytes
47394,naïve T
47395,naïve T
47397,naïve T
47402,naïve T
47404,naïve T
47408,naïve T
47409,naïve T
47412,naïve T
47413,regulatory T
47418,naïve T
47421,tissue-resident memory T
47423,proliferative CD4 T
47428,cytotoxic T lymphocytes
47430,naïve T
47431,naïve T
47433,central memory T
47434,naïve T
47436,naïve T
47444,naïve T
47445,naïve T
47449,naïve T
47450,naïve T
47453,naïve T
47454,naïve T
47456,regulatory T
47457,naïve T
47459,naïve T
47467,naïve T
47470,naïve T
47476,naïve T
47477,naïve T
47480,naïve T
47481,regulatory T
47497,naïve T
47498,proliferative CD4 T
47499,naïve T
47500,proliferative CD4 T
47501,proliferative CD4 T
47503,naïve T
47504,naïve T
47505,naïve T
47507,naïve T
47511,naïve T
47517,naïve T
47518,naïve T
47529,naïve T
47530,naïve T
47531,cytotoxic T lymphocytes
47535,regulatory T
47536,naïve T
47543,proliferative CD4 T
47544,central memory T
47545,naïve T
47548,regulatory T
47549,naïve T
47550,naïve T
47551,naïve T
47556,naïve T
47561,naïve T
47564,naïve T
47565,naïve T
47571,tissue-resident memory T
47575,naïve T
47576,regulatory T
47578,naïve T
47585,naïve T
47588,naïve T
47589,central memory T
47591,naïve T
47593,naïve T
47594,naïve T
47600,naïve T
47604,naïve T
47605,naïve T
47607,intermediate T
47612,cytotoxic T lymphocytes
47618,naïve T
47624,naïve T
47626,naïve T
47627,tissue-resident memory T
47634,naïve T
47637,central memory T
47638,naïve T
47639,naïve T
47640,naïve T
47646,naïve T
47648,naïve T
47649,naïve T
47657,naïve T
47659,naïve T
47664,naïve T
47668,naïve T
47671,naïve T
47672,cytotoxic T lymphocytes
47676,naïve T
47679,regulatory T
47681,naïve T
47684,proliferative CD4 T
47691,cytotoxic T lymphocytes
47694,naïve T
47696,naïve T
47699,regulatory T
47700,intermediate T
47701,naïve T
47702,regulatory T
47703,effector memory T
47704,naïve T
47708,regulatory T
47711,naïve T
47720,naïve T
47722,cytotoxic T lymphocytes
47723,naïve T
47725,naïve T
47727,intermediate T
47732,proliferative CD4 T
47734,naïve T
47736,naïve T
47739,naïve T
47743,cytotoxic T lymphocytes
47746,naïve T
47748,naïve T
47754,naïve T
47757,naïve T
47760,regulatory T
47767,tissue-resident memory T
47768,naïve T
47770,regulatory T
47775,naïve T
47776,naïve T
47777,cytotoxic T lymphocytes
47779,naïve T
47787,naïve T
47797,naïve T
47798,cytotoxic T lymphocytes
47804,naïve T
47805,tissue-resident memory T
47806,naïve T
47807,naïve T
47812,naïve T
47813,naïve T
47814,naïve T
47823,regulatory T
47826,naïve T
47827,proliferative CD4 T
47828,proliferative CD4 T
47830,naïve T
47835,naïve T
47836,proliferative CD8 T
47838,tissue-resident memory T
47839,tissue-resident memory T
47841,naïve T
47844,naïve T
47849,naïve T
47856,naïve T
47861,naïve T
47864,intermediate T
47872,cytotoxic T lymphocytes
47873,naïve T
47875,naïve T
47876,naïve T
47877,cytotoxic T lymphocytes
47879,naïve T
47886,naïve T
47892,naïve T
47895,regulatory T
47897,naïve T
47898,regulatory T
47899,naïve T
47900,naïve T
47904,tissue-resident memory T
47906,naïve T
47909,cytotoxic T lymphocytes
47913,cytotoxic T lymphocytes
47927,naïve T
47929,naïve T
47932,tissue-resident memory T
47933,proliferative CD4 T
47935,naïve T
47937,proliferative CD4 T
47938,tissue-resident memory T
47943,intermediate T
47945,naïve T
47946,naïve T
47951,naïve T
47953,naïve T
47957,naïve T
47959,naïve T
47967,naïve T
47968,proliferative CD4 T
47975,naïve T
47977,cytotoxic T lymphocytes
47978,naïve T
47979,naïve T
47981,naïve T
47983,cytotoxic T lymphocytes
47984,proliferative CD4 T
47985,intermediate T
47989,naïve T
47993,naïve T
47994,cytotoxic T lymphocytes
48000,tissue-resident memory T
48005,naïve T
48007,naïve T
48012,naïve T
48019,proliferative CD4 T
48021,naïve T
48029,naïve T
48030,proliferative CD4 T
48031,proliferative CD4 T
48034,cytotoxic T lymphocytes
48037,naïve T
48039,naïve T
48044,naïve T
48047,naïve T
48054,naïve T
48057,naïve T
48060,naïve T
48064,cytotoxic T lymphocytes
48065,regulatory T
48067,naïve T
48068,naïve T
48070,proliferative CD4 T
48075,cytotoxic T lymphocytes
48078,naïve T
48081,naïve T
48082,naïve T
48087,proliferative CD4 T
48096,naïve T
48097,naïve T
48102,naïve T
48103,naïve T
48105,cytotoxic T lymphocytes
48110,naïve T
48114,intermediate T
48117,naïve T
48119,intermediate T
48122,naïve T
48123,naïve T
48125,naïve T
48129,naïve T
48130,central memory T
48131,regulatory T
48132,naïve T
48135,naïve T
48138,naïve T
48139,naïve T
48143,naïve T
48144,naïve T
48146,proliferative CD4 T
48149,naïve T
48153,tissue-resident memory T
48157,naïve T
48158,regulatory T
48160,naïve T
